INCHIKEY,pH_aq,IE,IE_hat_fp,class_fp
TYMLOMAKGOJONV-UHFFFAOYSA-N,1.9,2.3,2.323513046199394,train
TYMLOMAKGOJONV-UHFFFAOYSA-N,7.0,2.35,1.7543691119214848,train
BXRFQSNOROATLV-UHFFFAOYSA-N,2.7,-0.09,0.27124190692853745,train
OTLNPYWUJOZPPA-UHFFFAOYSA-N,10.7,-1.18,-0.5303883783277445,train
VYDWQPKRHOGLPA-UHFFFAOYSA-N,2.7,2.48,2.4039271157977877,train
VYDWQPKRHOGLPA-UHFFFAOYSA-N,10.7,2.28,2.104851085490455,train
VYDWQPKRHOGLPA-UHFFFAOYSA-N,1.9,2.24,2.2646855131801127,train
VYDWQPKRHOGLPA-UHFFFAOYSA-N,7.0,2.19,2.1612023503638245,train
BEYOBVMPDRKTNR-UHFFFAOYSA-N,2.7,2.99,2.9683059874865534,train
WSXGQYDHJZKQQB-UHFFFAOYSA-N,2.7,3.65,3.1057809611997116,train
WSXGQYDHJZKQQB-UHFFFAOYSA-N,10.7,3.2,2.767746220569171,train
WSXGQYDHJZKQQB-UHFFFAOYSA-N,1.9,3.16,3.1716774730759,train
WSXGQYDHJZKQQB-UHFFFAOYSA-N,7.0,2.5,2.8238786966573852,train
QYIXCDOBOSTCEI-QCYZZNICSA-N,2.7,0.04475562,0.5242628907564493,train
XPAZGLFMMUODDK-UHFFFAOYSA-N,2.7,3.14,2.947994078541327,train
SLXKOJJOQWFEFD-UHFFFAOYSA-N,2.7,2.9,2.26145567479006,train
ORZRMRUXSPNQQL-UHFFFAOYSA-N,2.7,1.78,1.5923742026887735,train
WZJYKHNJTSNBHV-UHFFFAOYSA-N,2.7,4.1,3.0410113715997147,test
JHIAOWGCGNMQKA-UHFFFAOYSA-N,3.914166666666667,2.229986518,2.5809582008549024,test
JHIAOWGCGNMQKA-UHFFFAOYSA-N,6.022857142857143,2.22,2.632553742789605,test
JHIAOWGCGNMQKA-UHFFFAOYSA-N,2.8943750000000006,2.09,2.5757712848581624,test
JHIAOWGCGNMQKA-UHFFFAOYSA-N,7.987500000000001,2.807768097,2.7237762337336795,test
JHIAOWGCGNMQKA-UHFFFAOYSA-N,9.24,2.825061673,2.989942003622538,test
JHIAOWGCGNMQKA-UHFFFAOYSA-N,6.794999999999999,2.07,2.524614622390861,test
JHIAOWGCGNMQKA-UHFFFAOYSA-N,10.1475,3.439817496,2.965133838064162,test
JHIAOWGCGNMQKA-UHFFFAOYSA-N,2.193333333333334,2.98,3.2186800829141236,test
JHIAOWGCGNMQKA-UHFFFAOYSA-N,5.128333333333333,2.138353733,2.6040948965386725,test
JHIAOWGCGNMQKA-UHFFFAOYSA-N,1.42,3.731495171,3.874092753062283,test
JHIAOWGCGNMQKA-UHFFFAOYSA-N,12.24,3.684944466,3.342765789587837,test
FZEYVTFCMJSGMP-UHFFFAOYSA-N,2.7,3.34,3.1843207788680914,train
WCXDHFDTOYPNIE-UHFFFAOYSA-N,2.7666666666666666,2.295461088,2.253894002574303,train
OIPILFWXSMYKGL-UHFFFAOYSA-N,2.7,3.38,3.417199386139318,train
FIGKGJVUYAFLBI-UHFFFAOYSA-N,2.7,3.181645081,3.199085383186244,test
DDBMQDADIHOWIC-UHFFFAOYSA-N,2.7,2.36,1.6464416395540347,test
DZBUGLKDJFMEHC-UHFFFAOYSA-N,2.8000000000000003,3.07,2.6338295314699374,train
DZBUGLKDJFMEHC-UHFFFAOYSA-N,1.9,3.57,3.539445410076949,train
DZBUGLKDJFMEHC-UHFFFAOYSA-N,4.01,2.75,2.7267141748036687,train
DZBUGLKDJFMEHC-UHFFFAOYSA-N,5.01,2.770126089,2.7131937009212352,train
DZBUGLKDJFMEHC-UHFFFAOYSA-N,6.0200000000000005,2.86,2.6904471678739994,train
DZBUGLKDJFMEHC-UHFFFAOYSA-N,7.0,2.49,2.8126231510989546,train
GFFGJBXGBJISGV-UHFFFAOYSA-N,2.7,2.88,2.782060412427485,test
WNLRTRBMVRJNCN-UHFFFAOYSA-N,2.7,-0.280823778,1.4852681376879149,test
XCSGPAVHZFQHGE-UHFFFAOYSA-N,2.7444444444444454,1.803256839,1.8608936411551151,train
XCSGPAVHZFQHGE-UHFFFAOYSA-N,10.7,1.96,2.350847374963146,train
XCSGPAVHZFQHGE-UHFFFAOYSA-N,6.768000000000001,2.3,2.332152375345156,train
XCSGPAVHZFQHGE-UHFFFAOYSA-N,5.52,2.48,2.4289712093007494,train
XCSGPAVHZFQHGE-UHFFFAOYSA-N,7.95,2.16,2.476681774615974,train
XCSGPAVHZFQHGE-UHFFFAOYSA-N,2.0,1.81,2.192052402725686,train
XCSGPAVHZFQHGE-UHFFFAOYSA-N,5.0,3.006737647,2.326414291539391,train
XCSGPAVHZFQHGE-UHFFFAOYSA-N,10.0,3.485888363,2.867721386926673,train
QGLZXHRNAYXIBU-UITAMQMPSA-N,2.7,3.22,2.512141728117407,train
YRRKLBAKDXSTNC-UITAMQMPSA-N,2.71764705882353,1.190690988,1.4909250573729216,train
YRRKLBAKDXSTNC-UITAMQMPSA-N,10.7,0.07,0.5759072889998533,train
YRRKLBAKDXSTNC-UITAMQMPSA-N,6.785,1.79,1.730225883480774,train
YRRKLBAKDXSTNC-UITAMQMPSA-N,5.52,2.24,1.8871449582964455,train
YRRKLBAKDXSTNC-UITAMQMPSA-N,7.8,2.24,1.6262596531851,train
YRRKLBAKDXSTNC-UITAMQMPSA-N,2.0,0.94,1.4738785430733259,train
BXPMAGSOWXBZHS-UITAMQMPSA-N,2.7,1.83,2.252872424592665,train
IYIKLHRQXLHMJQ-UHFFFAOYSA-N,2.9106666666666663,4.24389204,3.86695469792521,test
IYIKLHRQXLHMJQ-UHFFFAOYSA-N,2.09,4.166930267,3.803910657329731,test
KRMDCWKBEZIMAB-UHFFFAOYSA-N,2.9106666666666663,3.848088637,3.8781428079212765,test
KRMDCWKBEZIMAB-UHFFFAOYSA-N,2.09,4.172241213,4.086033051825856,test
MGRVRXRGTBOSHW-UHFFFAOYSA-N,2.6999999999999997,-0.16,-0.13105808197834312,train
MGRVRXRGTBOSHW-UHFFFAOYSA-N,10.7,-1.49,-1.0059597567414413,train
MGRVRXRGTBOSHW-UHFFFAOYSA-N,6.785,-0.32,-0.570744883280927,train
MGRVRXRGTBOSHW-UHFFFAOYSA-N,5.52,-0.51,-0.35701267147011206,train
MGRVRXRGTBOSHW-UHFFFAOYSA-N,7.8,-0.51,-0.49385123639719053,train
MGRVRXRGTBOSHW-UHFFFAOYSA-N,2.0,0.12,-0.19097992928085095,train
AVKUERGKIZMTKX-NJBDSQKTSA-N,2.7,3.63,2.6765376097683387,train
PAYRUJLWNCNPSJ-UHFFFAOYSA-N,2.8,0.97,1.3904561034370782,test
PAYRUJLWNCNPSJ-UHFFFAOYSA-N,1.9,2.59,2.6590689230503353,test
PAYRUJLWNCNPSJ-UHFFFAOYSA-N,4.01,0.44,1.4900623933189667,test
PAYRUJLWNCNPSJ-UHFFFAOYSA-N,5.01,0.490538128,1.4810472175935308,test
PAYRUJLWNCNPSJ-UHFFFAOYSA-N,6.0200000000000005,0.48,1.429825780091949,test
PAYRUJLWNCNPSJ-UHFFFAOYSA-N,7.0,0.39,1.4385694276081147,test
MWPLVEDNUUSJAV-UHFFFAOYSA-N,2.7,0.91,1.0243034693860547,train
RZVHIXYEVGDQDX-UHFFFAOYSA-N,2.7,1.73,1.8957371514664005,test
VEQOALNAAJBPNY-UHFFFAOYSA-N,2.742857142857143,2.196711774,2.042782316216488,train
VEQOALNAAJBPNY-UHFFFAOYSA-N,6.85,3.120685738,2.5334185284364175,train
VEQOALNAAJBPNY-UHFFFAOYSA-N,5.0,2.393457673,2.51528609225733,train
VEQOALNAAJBPNY-UHFFFAOYSA-N,10.0,3.419529957,3.206512440329831,train
VEQOALNAAJBPNY-UHFFFAOYSA-N,8.0,3.426329795,3.1261836145453468,train
VEQOALNAAJBPNY-UHFFFAOYSA-N,2.0,2.343626324,2.6002294825107457,train
VKOBVWXKNCXXDE-UHFFFAOYSA-N,2.7,1.254349369,1.3259035001257662,train
ODKSFYDXXFIFQN-BYPYZUCNSA-N,2.7000000000000006,1.65826244,2.124632022025898,train
CEUORZQYGODEFX-UHFFFAOYSA-N,2.9106666666666663,3.265378072,3.4929596493643595,train
CEUORZQYGODEFX-UHFFFAOYSA-N,2.09,3.493039155,3.300954275134271,train
DCXYFEDJOCDNAF-REOHCLBHSA-N,2.7,1.509882577,1.805403478709673,test
CKLJMWTZIZZHCS-REOHCLBHSA-N,2.7,1.052443689,1.467215887476705,train
METKIMKYRPQLGS-UHFFFAOYSA-N,2.8755555555555556,2.326247164,2.7326784941790954,train
METKIMKYRPQLGS-UHFFFAOYSA-N,2.09,2.803607436,2.928955492268172,train
BDJRBEYXGGNYIS-UHFFFAOYSA-N,2.7,1.3,1.5544946688341974,test
MQTOSJVFKKJCRP-OHJWJPDZSA-N,2.7,5.242513235,4.829865538354276,train
WFDXOXNFNRHQEC-GHRIWEEISA-N,2.742857142857143,2.339120691,2.5359986066545646,train
CJPQIRJHIZUAQP-UHFFFAOYSA-N,2.7,3.38,3.9193616746379694,train
CJPQIRJHIZUAQP-UHFFFAOYSA-N,7.0,4.324249778,4.001433176319142,train
CWLGEPSKQDNHIO-NFLUSIDLSA-N,2.7,2.79,3.0735310295158853,train
KXDAEFPNCMNJSK-UHFFFAOYSA-N,2.95,2.4,1.6269861460826507,train
KXDAEFPNCMNJSK-UHFFFAOYSA-N,10.7,1.5,1.3004111522078117,train
KXDAEFPNCMNJSK-UHFFFAOYSA-N,2.0,2.1,1.8345677051475473,train
KXDAEFPNCMNJSK-UHFFFAOYSA-N,7.9,1.2,1.0191046614094743,train
KXDAEFPNCMNJSK-UHFFFAOYSA-N,6.7,1.8,1.704802353200018,train
KXDAEFPNCMNJSK-UHFFFAOYSA-N,5.8,2.0,1.6960310307664526,train
PXXJHWLDUBFPOL-UHFFFAOYSA-N,2.7,3.47,3.1962255472087167,train
ZVSKZLHKADLHSD-UHFFFAOYSA-N,2.7,2.76,2.9147384328270114,train
HYZJCKYKOHLVJF-UHFFFAOYSA-N,2.7,3.29,3.480578374569031,train
WPYMKLBDIGXBTP-UHFFFAOYSA-N,2.7,0.96,0.7365943657565073,train
RWCCWEUUXYIKHB-UHFFFAOYSA-N,2.95,2.2,1.832577943596629,train
RWCCWEUUXYIKHB-UHFFFAOYSA-N,10.7,1.3,1.692992179190321,train
RWCCWEUUXYIKHB-UHFFFAOYSA-N,2.0,1.6,1.8428165514795671,train
RWCCWEUUXYIKHB-UHFFFAOYSA-N,7.9,0.2,1.2699625419383256,train
RWCCWEUUXYIKHB-UHFFFAOYSA-N,6.7,1.6,1.9899971530785736,train
RWCCWEUUXYIKHB-UHFFFAOYSA-N,5.8,2.1,1.957674759081533,train
WGQKYBSKWIADBV-UHFFFAOYSA-N,2.7,3.29,2.8495358925674945,train
UCMIRNVEIXFBKS-UHFFFAOYSA-N,2.7,2.15,1.6257134676621465,train
OMFRMAHOUUJSGP-UNOMPAQXSA-N,2.6999999999999997,-1.19,-0.8365624711333339,train
OMFRMAHOUUJSGP-UNOMPAQXSA-N,10.7,-0.17,0.041347763524386405,train
OMFRMAHOUUJSGP-UNOMPAQXSA-N,6.785,0.0,-0.131634490658052,train
OMFRMAHOUUJSGP-UNOMPAQXSA-N,5.52,-0.05,-0.10706774029198396,train
OMFRMAHOUUJSGP-UNOMPAQXSA-N,7.8,-0.22,0.038720734131576506,train
OMFRMAHOUUJSGP-UNOMPAQXSA-N,2.0,-0.92,-0.8763328380081834,train
WPTCSQBWLUUYDV-UHFFFAOYSA-N,2.7,4.66,3.9331110117493324,train
VGPIBGGRCVEHQZ-UHFFFAOYSA-N,2.7,2.83,3.7444368778241617,test
WYEMLYFITZORAB-UHFFFAOYSA-N,2.75,1.887126881,2.2758600075198245,train
WYEMLYFITZORAB-UHFFFAOYSA-N,7.0,3.620149707,3.3811163815709566,train
NNBFNNNWANBMTI-UHFFFAOYSA-M,2.7,4.790172156,3.8872716405962056,test
DSKJPMWIHSOYEA-UHFFFAOYSA-N,2.75,2.705965062,2.8907439552188237,train
DSKJPMWIHSOYEA-UHFFFAOYSA-N,7.0,3.95660949,3.711901170800478,train
PRLVTUNWOQKEAI-UHFFFAOYSA-N,2.7750000000000004,3.958927956,3.664951638455185,train
QWCRAEMEVRGPNT-UHFFFAOYSA-N,2.9106666666666663,3.980023105,3.2571026382830652,test
QWCRAEMEVRGPNT-UHFFFAOYSA-N,2.09,3.694165092,3.110105544326939,test
QWCRAEMEVRGPNT-UHFFFAOYSA-N,7.0,4.137986782,3.942331860915915,test
HQABUPZFAYXKJW-UHFFFAOYSA-N,2.7,2.65,2.673724510952461,train
JHRWWRDRBPCWTF-UHFFFAOYSA-N,2.7,1.17,1.6370306513666288,train
FFGPTBGBLSHEPO-UHFFFAOYSA-N,2.7428571428571433,2.398854928,2.148294461441298,train
FFGPTBGBLSHEPO-UHFFFAOYSA-N,6.85,3.181253985,2.68674298924479,train
FFGPTBGBLSHEPO-UHFFFAOYSA-N,5.0,2.22016092,2.5628831538488046,train
FFGPTBGBLSHEPO-UHFFFAOYSA-N,10.0,3.40601936,3.3205825580449098,train
FFGPTBGBLSHEPO-UHFFFAOYSA-N,8.0,3.068444456,3.2521296686215093,train
FFGPTBGBLSHEPO-UHFFFAOYSA-N,2.0,2.224693926,2.4261312135750868,train
TWFZGCMQGLPBSX-UHFFFAOYSA-N,2.75,2.555292711,2.7833028216617306,train
TWFZGCMQGLPBSX-UHFFFAOYSA-N,7.0,3.073240729,3.3885152134285788,train
WYKYKTKDBLFHCY-UHFFFAOYSA-N,2.7529411764705887,2.143313226,2.000157710271484,test
WYKYKTKDBLFHCY-UHFFFAOYSA-N,10.0,3.279181794,3.166376115685898,test
WYKYKTKDBLFHCY-UHFFFAOYSA-N,8.0,3.232797957,3.0916566328368957,test
WYKYKTKDBLFHCY-UHFFFAOYSA-N,5.0,1.707623641,2.4082300827313023,test
WYKYKTKDBLFHCY-UHFFFAOYSA-N,2.0,1.744142245,2.219830846671243,test
WYKYKTKDBLFHCY-UHFFFAOYSA-N,6.7,3.036465857,2.519119317483755,test
JUZXDNPBRPUIOR-UHFFFAOYSA-N,2.7,3.29,2.9546054831602055,train
BHQCQFFYRZLCQQ-OELDTZBJSA-N,2.7,1.3,1.0027074318545617,train
WBYWAXJHAXSJNI-UHFFFAOYSA-N,2.7,-0.17,0.23242345358530647,train
WBYWAXJHAXSJNI-UHFFFAOYSA-N,10.7,-0.88,-0.2377132202672585,train
WBYWAXJHAXSJNI-UHFFFAOYSA-N,6.785,-0.35,0.02083581359901565,train
WBYWAXJHAXSJNI-UHFFFAOYSA-N,5.52,0.24,0.31114797552903184,train
WBYWAXJHAXSJNI-UHFFFAOYSA-N,7.8,-0.23,-0.03487292152862631,train
WBYWAXJHAXSJNI-UHFFFAOYSA-N,2.0,0.75,0.2994180220883558,train
MYSWGUAQZAJSOK-UHFFFAOYSA-N,2.7,3.100917464,3.30221573422692,train
AGOYDEPGAOXOCK-KCBOHYOISA-N,2.7,5.303209096,4.758094605160974,test
KDLRVYVGXIQJDK-NOWPCOIGSA-N,2.7,3.612965974,3.2875161807662714,test
UXADOQPNKNTIHB-UHFFFAOYSA-N,2.742857142857143,1.336760172,1.6908964506407327,train
TXCGAZHTZHNUAI-UHFFFAOYSA-N,2.7,-0.444710195,0.18468873221217308,train
HJIUPFPIEBPYIE-UHFFFAOYSA-N,2.7,3.92,3.8963893996347103,train
ZXJXZNDDNMQXFV-UHFFFAOYSA-M,2.7,4.598593317,4.510909744564158,test
LRNJHZNPJSPMGK-UHFFFAOYSA-N,2.7375000000000003,1.619315086,1.6437129797682077,test
LRNJHZNPJSPMGK-UHFFFAOYSA-N,10.7,1.78,2.4650603705722394,test
LRNJHZNPJSPMGK-UHFFFAOYSA-N,6.785,2.03,2.0090345191342958,test
LRNJHZNPJSPMGK-UHFFFAOYSA-N,5.52,2.75,2.046579730367373,test
LRNJHZNPJSPMGK-UHFFFAOYSA-N,7.8,2.82,2.272208134506882,test
LRNJHZNPJSPMGK-UHFFFAOYSA-N,2.0,1.73,2.1293872996419454,test
HDHLIWCXDDZUFH-UHFFFAOYSA-N,2.742857142857143,2.859852059,3.0154576904289936,train
HDHLIWCXDDZUFH-UHFFFAOYSA-N,6.85,3.134932665,3.4254617159129346,train
HDHLIWCXDDZUFH-UHFFFAOYSA-N,5.0,3.187411554,3.2576819441209923,train
HDHLIWCXDDZUFH-UHFFFAOYSA-N,10.0,4.045576026,4.027664676749515,train
HDHLIWCXDDZUFH-UHFFFAOYSA-N,8.0,4.110874406,4.017744993056758,train
HDHLIWCXDDZUFH-UHFFFAOYSA-N,2.0,3.338421045,3.3119361755028973,train
LVQDKIWDGQRHTE-UHFFFAOYSA-N,2.7,2.248929232,2.910419905474877,train
XUJNEKJLAYXESH-REOHCLBHSA-N,2.7,0.628954625,1.2187909370190921,train
OPTASPLRGRRNAP-UHFFFAOYSA-N,2.7,2.5,2.279161004160953,train
QMLVECGLEOSESV-RYUDHWBXSA-N,2.7,3.59,3.8254903659794453,test
QAYICIQNSGETAS-UHFFFAOYSA-N,2.7,2.22,2.1345089720720387,test
GHVNFZFCNZKVNT-UHFFFAOYSA-N,2.7,0.51437916,1.0939640894474563,train
PMCVMORKVPSKHZ-UHFFFAOYSA-N,2.7600000000000002,2.204403518,1.994402578517327,train
KIWQWJKWBHZMDT-GSVOUGTGSA-N,2.7,2.68,2.4557821152850963,train
CAWVNWVFAVJLIL-UHFFFAOYSA-N,2.7,1.66,1.8911022295465862,train
BWLUMTFWVZZZND-UHFFFAOYSA-N,2.7,5.0,3.3488831759905002,test
BWLUMTFWVZZZND-UHFFFAOYSA-N,7.0,3.383929845,2.9033234770286187,test
WURGXGVFSMYFCG-UHFFFAOYSA-N,2.7,2.17,2.423931684779162,train
DCOPUUMXTXDBNB-UHFFFAOYSA-N,2.7,1.778536842,2.6092347446210167,test
LTMHNWPUDSTBKD-UHFFFAOYSA-N,2.7,1.38,1.6534636061197505,test
HPNMFZURTQLUMO-UHFFFAOYSA-N,2.6999999999999997,2.47,2.91998422943641,train
HPNMFZURTQLUMO-UHFFFAOYSA-N,10.7,2.19,2.3761894426151,train
HPNMFZURTQLUMO-UHFFFAOYSA-N,6.785,2.42,2.377121515248103,train
HPNMFZURTQLUMO-UHFFFAOYSA-N,5.52,2.69,2.6145885385054504,train
HPNMFZURTQLUMO-UHFFFAOYSA-N,7.8,2.74,2.5306095642844864,train
HPNMFZURTQLUMO-UHFFFAOYSA-N,2.0,2.78,2.6280124243765473,train
XTDYIOOONNVFMA-UHFFFAOYSA-N,2.866666666666667,1.7,1.8805588194191183,train
XTDYIOOONNVFMA-UHFFFAOYSA-N,10.7,2.0,1.656652323577821,train
XTDYIOOONNVFMA-UHFFFAOYSA-N,2.0,1.8,1.907708422365785,train
XTDYIOOONNVFMA-UHFFFAOYSA-N,7.9,1.2,1.2016426969095757,train
XTDYIOOONNVFMA-UHFFFAOYSA-N,6.7,2.4,2.033449327918837,train
XTDYIOOONNVFMA-UHFFFAOYSA-N,5.8,2.6,2.1544595406141323,train
BEPAFCGSDWSTEL-UHFFFAOYSA-N,2.866666666666667,1.4,1.3087895930881206,train
BEPAFCGSDWSTEL-UHFFFAOYSA-N,10.7,0.8,0.9237966657212324,train
BEPAFCGSDWSTEL-UHFFFAOYSA-N,2.0,1.2,1.3638488528781392,train
BEPAFCGSDWSTEL-UHFFFAOYSA-N,7.9,-0.2,0.33968967699995156,train
BEPAFCGSDWSTEL-UHFFFAOYSA-N,6.7,1.2,1.4158684049124894,train
BEPAFCGSDWSTEL-UHFFFAOYSA-N,5.8,1.5,1.5564088185978464,train
MUXOBHXGJLMRAB-UHFFFAOYSA-N,2.95,1.7,1.868610404886693,train
MUXOBHXGJLMRAB-UHFFFAOYSA-N,2.0,1.9,1.6981808883229306,train
MUXOBHXGJLMRAB-UHFFFAOYSA-N,7.9,0.6,0.9696791553529689,train
MUXOBHXGJLMRAB-UHFFFAOYSA-N,6.7,2.3,1.9968654808844195,train
MUXOBHXGJLMRAB-UHFFFAOYSA-N,5.8,2.6,2.1106068816677337,train
CGBYBGVMDAPUIH-ARJAWSKDSA-N,2.95,1.7,1.5705495491709305,train
CGBYBGVMDAPUIH-ARJAWSKDSA-N,10.7,1.6,1.2097798278263017,train
CGBYBGVMDAPUIH-ARJAWSKDSA-N,2.0,1.8,1.5638365309783606,train
CGBYBGVMDAPUIH-ARJAWSKDSA-N,7.9,0.9,0.7690700566944406,train
CGBYBGVMDAPUIH-ARJAWSKDSA-N,6.7,2.1,1.725890943951202,train
CGBYBGVMDAPUIH-ARJAWSKDSA-N,5.8,2.2,1.7755470716192945,train
IBXPYPUJPLLOIN-UHFFFAOYSA-N,2.7,2.971531197,2.756338964256682,train
DWNAQMUDCDVSLT-UHFFFAOYSA-N,2.6999999999999997,-0.16,1.852525287171659,test
DWNAQMUDCDVSLT-UHFFFAOYSA-N,9.75,3.33,2.6816161744607303,test
DWNAQMUDCDVSLT-UHFFFAOYSA-N,5.01,4.1,2.3790993461528562,test
DWNAQMUDCDVSLT-UHFFFAOYSA-N,7.0,3.317234531,2.6324729024199485,test
DMBHHRLKUKUOEG-UHFFFAOYSA-N,2.7,3.38,3.1053039583424926,train
MFHNAXHSHOCFEC-UHFFFAOYSA-N,2.7,4.35,3.9634115113642636,train
CPNYVWWWWXIGMK-UHFFFAOYSA-N,2.7,2.44,2.3737736797268676,train
MTBZIGHNGSTDJV-UHFFFAOYSA-N,2.7,2.89,2.853849476354032,train
POULHZVOKOAJMA-UHFFFAOYSA-N,2.7,0.418418797,1.0939640894474563,train
VYFYYTLLBUKUHU-UHFFFAOYSA-N,2.7,2.72,1.1643029985388953,test
ZRGHYHHYHYAJBT-UHFFFAOYSA-N,2.7,2.04,2.1773426997492176,train
ZMYFCFLJBGAQRS-UHFFFAOYSA-N,2.7,3.42,3.492642006176916,train
ZMYFCFLJBGAQRS-UHFFFAOYSA-N,7.0,3.501499705,3.667751626659649,train
ULGZDMOVFRHVEP-YEPXRZJNSA-N,2.7,4.846425976,4.758094605160974,train
IRCMYGHHKLLGHV-UHFFFAOYSA-N,2.7,1.43,1.5477943199747448,train
VJYFKVYYMZPMAB-UHFFFAOYSA-N,2.75,1.792115589,2.0824615252786076,test
VJYFKVYYMZPMAB-UHFFFAOYSA-N,5.0,1.974943568,2.409239392139556,test
VJYFKVYYMZPMAB-UHFFFAOYSA-N,10.0,3.756281544,2.8062616742259525,test
VJYFKVYYMZPMAB-UHFFFAOYSA-N,8.0,3.035360735,2.7093498734400363,test
VJYFKVYYMZPMAB-UHFFFAOYSA-N,2.0,2.286038399,2.1125533661386378,test
VJYFKVYYMZPMAB-UHFFFAOYSA-N,6.7,2.456355743,2.5868705608322333,test
DECIPOUIJURFOJ-UHFFFAOYSA-N,2.7600000000000002,3.236117875,2.392863775135289,train
DECIPOUIJURFOJ-UHFFFAOYSA-N,7.0,1.526361941,2.383319738476021,train
MTZQAGJQAFMTAQ-UHFFFAOYSA-N,2.7,-0.01,1.2138251777918792,test
NUVBSKCKDOMJSU-UHFFFAOYSA-N,2.7,1.46,0.8025775175849279,train
QUSNBJAOOMFDIB-UHFFFAOYSA-N,2.7,1.12,1.76522237980121,train
JTXMVXSTHSMVQF-UHFFFAOYSA-N,2.95,1.26,1.3087759532556056,train
JTXMVXSTHSMVQF-UHFFFAOYSA-N,10.7,0.9,1.082093024967673,train
JTXMVXSTHSMVQF-UHFFFAOYSA-N,2.0,1.4,1.2651544173781861,train
JTXMVXSTHSMVQF-UHFFFAOYSA-N,7.9,-0.1,0.5053241315506889,train
JTXMVXSTHSMVQF-UHFFFAOYSA-N,6.7,0.8,1.4237499327911123,train
JTXMVXSTHSMVQF-UHFFFAOYSA-N,5.8,1.3,1.5003881844794067,train
NJMWOUFKYKNWDW-UHFFFAOYSA-N,2.7,3.97,3.218329382599804,test
HMCCXLBXIJMERM-UHFFFAOYSA-N,2.7,4.2,3.160114941606458,test
VDLGAVXLJYLFDH-UHFFFAOYSA-N,2.7,2.24,2.4715101680191385,train
BSFAVVHPEZCASB-UHFFFAOYSA-N,2.7,0.206471109,0.6931886804129797,test
RYAUSSKQMZRMAI-ALOPSCKCSA-N,2.7,4.6,4.078186361033893,test
NYPJDWWKZLNGGM-UHFFFAOYSA-N,2.7,1.32,1.5949321654533786,train
RTHCYVBBDHJXIQ-UHFFFAOYSA-N,2.9106666666666663,2.187913254,2.5612219997990624,train
RTHCYVBBDHJXIQ-UHFFFAOYSA-N,2.09,2.01200063,2.4151810712182837,train
IJJVMEJXYNJXOJ-UHFFFAOYSA-N,2.7,2.17,2.2526381043045522,train
FQKUGOMFVDPBIZ-UHFFFAOYSA-N,2.75,3.373107614,3.26824221235563,train
FQKUGOMFVDPBIZ-UHFFFAOYSA-N,7.0,3.797713802,3.7796220201864745,train
RAQPOZGWANIDQT-UHFFFAOYSA-N,2.7,4.61,3.8914100083604355,test
WHUUTDBJXJRKMK-VKHMYHEASA-N,2.7,1.800998783,2.100847567727825,train
ZDXPYRJPNDTMRX-VKHMYHEASA-N,2.7,0.781749671,1.519580278183115,train
ZDXPYRJPNDTMRX-VKHMYHEASA-N,10.7,1.69,1.5894033647202341,train
ZDXPYRJPNDTMRX-VKHMYHEASA-N,6.785,1.16,1.443687751002109,train
ZDXPYRJPNDTMRX-VKHMYHEASA-N,5.52,1.96,1.6328196982559362,train
ZDXPYRJPNDTMRX-VKHMYHEASA-N,7.8,1.98,1.6576701144659554,train
ZDXPYRJPNDTMRX-VKHMYHEASA-N,2.0,1.1,1.304630334706737,train
GYFYQIAEOJEWRD-UHFFFAOYSA-N,2.7,2.57,2.2557075033484217,train
SHDTZWWXUOXWRZ-UHFFFAOYSA-N,2.7,1.91,2.1332476337273256,train
URAYPUMNDPQOKB-UHFFFAOYSA-N,2.95,1.4,1.533656331779234,test
URAYPUMNDPQOKB-UHFFFAOYSA-N,10.7,2.2,1.491038907764389,test
URAYPUMNDPQOKB-UHFFFAOYSA-N,2.0,1.2,1.4092258767045203,test
URAYPUMNDPQOKB-UHFFFAOYSA-N,7.9,0.2,0.8403569042170296,test
URAYPUMNDPQOKB-UHFFFAOYSA-N,6.7,2.1,1.6280431059576483,test
URAYPUMNDPQOKB-UHFFFAOYSA-N,5.8,2.4,1.7497788707732371,test
UYXTWWCETRIEDR-UHFFFAOYSA-N,2.95,2.2,2.2275580251305316,train
UYXTWWCETRIEDR-UHFFFAOYSA-N,10.7,2.8,2.2418218652560404,train
UYXTWWCETRIEDR-UHFFFAOYSA-N,2.0,2.0,1.923903544211161,train
UYXTWWCETRIEDR-UHFFFAOYSA-N,7.9,0.9,1.50859806259778,train
UYXTWWCETRIEDR-UHFFFAOYSA-N,6.7,2.9,2.384786019768027,train
UYXTWWCETRIEDR-UHFFFAOYSA-N,5.8,3.1,2.501086653013505,train
QSDJMVUWZZRDPY-CQNFMIELSA-L,2.7,3.715221276,3.326256776153775,train
RHHVPMXPHQEZAQ-DJNDIFCPSA-L,2.7,3.973240235,3.326256776153775,train
GOVIKRSRJJJIQT-UHFFFAOYSA-L,2.7,2.265716643,2.8434636242846034,train
DHMQDGOQFOQNFH-UHFFFAOYSA-N,2.7,1.3,1.149357189329949,train
VHDKFEVVWUENKR-UHFFFAOYSA-N,2.7000000000000006,2.38,2.1467412612197028,train
NDKDFTQNXLHCGO-UHFFFAOYSA-N,2.7,2.25,2.140433705008499,train
CHWINHPRRHRUPJ-UHFFFAOYSA-N,2.7,2.78,2.7492067988028457,train
XDDAORKBJWWYJS-UHFFFAOYSA-N,2.7,1.69,1.8128780709472798,train
